GeoName,Description,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Ouray, CO",    Construction,14974,13697,13442,14402,15394,15307,16722,15920,16247
"Ouray, CO",    Manufacturing,2964,3586,3711,4912,6676,9358,9530,9658,9502
"Ouray, CO",      Durable goods manufacturing,769,699,504,1225,1648,1823,1619,1558,1479
"Ouray, CO",      Nondurable goods manufacturing,2184,2884,3207,3683,5023,7530,7913,8103,8025
"Ouray, CO",    Retail trade,13221,10237,9579,8836,8757,10783,11770,14467,15127
"Ouray, CO",    Information,3193,3257,2790,2691,2593,1550,1597,1831,2016
"Ouray, CO","    Finance, insurance, real estate, rental, and leasing",41778,42163,40966,39461,40074,41163,44870,44195,45828
"Ouray, CO",      Finance and insurance,4942,5500,5236,5412,5499,3969,4033,2567,2750
"Ouray, CO",      Real estate and rental and leasing,36817,36664,35730,34043,34569,37311,40999,42020,43465
"Ouray, CO",    Professional and business services,23317,24061,27126,26691,28407,28389,27894,31090,32689
"Ouray, CO","      Professional, scientific, and technical services",8208,8219,9302,10211,11121,10956,11434,11323,12509
"Ouray, CO",      Management of companies and enterprises,11591,12550,14454,13260,14038,14068,13018,15971,15794
"Ouray, CO",      Administrative and support and waste management and remediation services,3522,3293,3371,3216,3243,3359,3398,3829,4320
"Ouray, CO","    Educational services, health care, and social assistance",4612,4076,4182,4277,5067,5503,6094,6094,6391
"Ouray, CO","    Arts, entertainment, recreation, accommodation, and food services",16939,16770,17092,18594,18654,18866,19670,20986,22859
"Ouray, CO","      Arts, entertainment, and recreation",2090,2480,2243,2773,3314,3508,3676,3869,3695
"Ouray, CO",      Accommodation and food services,14851,14290,14849,15823,15352,15375,16012,17133,19152
"Ouray, CO",    Other services (except government and government enterprises),7318,6386,5518,4846,4836,4868,4845,4822,5629
"Ouray, CO",Government and government enterprises,21979,20229,19951,19618,20015,20920,21282,21920,21982
"Ouray, CO",Manufacturing and information,6183,6853,6501,7607,9298,11065,11285,11626,11626
"Park, CO",All industry total,338537,338404,336480,329091,328877,349626,364585,383734,400803
"Park, CO",  Private industries,288242,291486,290811,286176,286108,305799,320441,339013,356481
"Park, CO","    Mining, quarrying, and oil and gas extraction",1805,1407,455,392,505,63,41,42,2001
"Park, CO",    Utilities,1991,1109,183,184,201,412,514,922,941
"Park, CO",    Construction,24288,27056,26934,27824,28236,27488,27458,29609,30935
"Park, CO",    Manufacturing,5417,6193,6048,6782,7452,8705,7964,8234,9469
"Park, CO",      Durable goods manufacturing,2104,2226,2547,2560,1993,2385,2501,3173,3506
"Park, CO",      Nondurable goods manufacturing,3304,3975,3501,4224,5467,6331,5482,5112,6013
"Park, CO",    Wholesale trade,5250,6720,7819,10773,13943,18009,17389,16274,15967
"Park, CO",    Retail trade,14796,12225,11587,12708,13366,14660,17335,19287,20385
"Park, CO",    Information,6574,6177,4962,4732,4808,2937,3108,3297,3677
"Park, CO","    Finance, insurance, real estate, rental, and leasing",156931,158687,155976,148459,144246,153961,162700,169275,177020
"Park, CO",      Finance and insurance,5803,5467,5689,4387,3658,4144,4281,3686,4352
"Park, CO",      Real estate and rental and leasing,151134,153216,150286,144080,140615,149836,158442,165645,172698
"Park, CO","    Educational services, health care, and social assistance",4255,3360,3360,3357,3886,3872,5340,5736,5573
"Park, CO",      Educational services,1044,686,648,1061,1072,997,1183,1170,1186
"Park, CO",      Health care and social assistance,3217,2675,2712,2292,2813,2878,4174,4592,4408
"Park, CO","    Arts, entertainment, recreation, accommodation, and food services",9376,9562,10664,11560,10759,12465,12032,12921,14086
"Park, CO","      Arts, entertainment, and recreation",966,374,34,1146,636,1748,1618,1915,1931
"Park, CO",      Accommodation and food services,8396,9185,10630,10421,10122,10738,10433,11033,12177
"Park, CO",    Other services (except government and government enterprises),16073,16008,16286,15324,15172,14613,14735,15776,16198
"Park, CO",Government and government enterprises,50304,46918,45669,42929,42785,43881,44224,44815,44438
"Park, CO",Trade,20052,18945,19406,23484,27322,32684,34741,35559,36329
"Park, CO",Manufacturing and information,12035,12383,11010,11519,12273,11780,11168,11623,13265
"Phillips, CO",All industry total,238233,262007,238405,224237,221465,198867,217901,202394,213315
"Phillips, CO",  Private industries,208661,232809,207685,195157,191477,167486,186168,168983,180103
"Phillips, CO","    Agriculture, forestry, fishing and hunting",88637,108849,77095,64319,60991,29974,44099,17575,28896
"Phillips, CO","    Mining, quarrying, and oil and gas extraction",4051,5185,6285,5371,5578,7541,6959,5366,3456
"Phillips, CO",    Utilities,3981,4146,4274,4432,4155,4750,5032,5023,5032
"Phillips, CO",    Construction,12899,12143,13598,14060,10395,7516,8049,7528,7253
"Phillips, CO",    Manufacturing,717,985,1256,1061,1579,1668,1752,1443,1421
"Phillips, CO",    Wholesale trade,18360,19946,20277,21473,22137,23217,20174,20464,20532
"Phillips, CO",    Retail trade,6299,6748,7113,7580,7646,8010,9155,9517,9601
"Phillips, CO",    Information,5346,5102,5266,5626,5474,5761,6057,6039,5811
"Phillips, CO","    Finance, insurance, real estate, rental, and leasing",39484,40757,39625,38033,37539,37276,39225,38378,39396
"Phillips, CO",      Management of companies and enterprises,11347,12242,14160,12806,13467,13435,12324,14856,14703
"Phillips, CO","    Arts, entertainment, recreation, accommodation, and food services",1562,1693,1752,3171,3960,3897,3824,3494,3704
"Phillips, CO",    Other services (except government and government enterprises),4659,4556,4577,4015,3934,3967,4567,4069,4219
"Phillips, CO",Government and government enterprises,29402,29191,30720,29080,29943,30934,31577,32751,32781
"Phillips, CO",Natural resources and mining,92318,113645,83381,69694,66604,36772,51734,22234,32448
"Phillips, CO",Trade,24659,26695,27389,29053,29783,31228,29331,29981,30131
"Phillips, CO",Manufacturing and information,6082,6092,6522,6686,7065,7442,7823,7438,7197
"Phillips, CO",Private goods-producing industries 2/,106330,126819,98234,84819,78395,46507,60856,33468,42142
"Phillips, CO",Private services-providing industries 3/,101530,105953,109451,110380,113005,117740,124068,128329,131970
"Pitkin, CO",All industry total,1563849,1554747,1585597,1668990,1768101,1810200,1864163,1871595,1900883
"Pitkin, CO",  Private industries,1399655,1393868,1421449,1507529,1601398,1632980,1681602,1680649,1710697
"Pitkin, CO","    Mining, quarrying, and oil and gas extraction",837,702,929,787,72,128,149,1215,528
"Pitkin, CO",    Construction,69489,74970,58684,67283,58172,72727,82035,84438,82879
"Pitkin, CO",    Manufacturing,11703,11642,10051,9678,9797,11027,10791,10927,11199
"Pitkin, CO",    Retail trade,93244,88118,89679,93499,93319,94054,93642,97017,106337
"Pitkin, CO",    Transportation and warehousing,23300,21105,20231,17283,12522,16380,23262,24281,28436
"Pitkin, CO",    Information,37381,35653,30468,32933,30641,26680,31225,35285,36873
"Pitkin, CO","    Finance, insurance, real estate, rental, and leasing",390212,397691,436823,458541,509064,508184,531601,500648,492908
"Pitkin, CO",      Finance and insurance,57519,49065,48864,43012,44018,36354,56052,39949,36503
"Pitkin, CO",      Real estate and rental and leasing,333266,348716,387959,415712,465531,473178,474196,461929,458325
"Pitkin, CO",    Professional and business services,239671,227608,233265,229506,235617,206834,209247,210032,229362
"Pitkin, CO","      Professional, scientific, and technical services",142253,130863,117376,115316,109186,112162,104810,108491,113408
"Pitkin, CO",      Management of companies and enterprises,13216,15164,27149,18112,21086,21429,24422,29365,39334
"Pitkin, CO",      Administrative and support and waste management and remediation services,84328,81642,88739,96046,105360,73561,80351,73089,78353
"Pitkin, CO","    Educational services, health care, and social assistance",60954,62108,62374,60733,63638,64529,64159,61188,61418
"Pitkin, CO",      Educational services,22960,21930,21641,22011,23850,25567,27220,27272,27332
"Pitkin, CO",      Health care and social assistance,38036,40181,40733,38711,39750,38848,36698,33573,33746
"Pitkin, CO","    Arts, entertainment, recreation, accommodation, and food services",404229,407810,412752,474946,525351,570577,572816,589777,593452
"Pitkin, CO","      Arts, entertainment, and recreation",168995,173947,177016,222675,262421,292789,298487,311383,314507
"Pitkin, CO",      Accommodation and food services,235229,233865,235736,252398,263373,278455,275125,279380,280002
"Pitkin, CO",    Other services (except government and government enterprises),52963,51606,50329,46918,47980,46571,45664,46715,49011
"Pitkin, CO",Government and government enterprises,164181,160879,164148,161558,166896,177258,182599,190944,190210
"Pitkin, CO",Manufacturing and information,49113,47298,40519,42604,40447,37853,42014,46095,47931
"Prowers, CO",All industry total,593972,536873,565681,576831,532691,562738,593064,541959,585362
"Prowers, CO",  Private industries,510434,457254,489845,503994,461349,489667,521125,468876,513870
"Prowers, CO","    Agriculture, forestry, fishing and hunting",186599,124648,151775,166474,139460,166830,205042,124457,153948
"Prowers, CO","    Mining, quarrying, and oil and gas extraction",21165,18871,15494,15256,17435,11721,9371,18487,6976
"Prowers, CO",    Utilities,26893,21437,31632,27824,24032,23475,29374,16200,33326
"Prowers, CO",    Construction,17029,19753,16519,24129,17116,19841,9822,11630,11306
"Prowers, CO",    Manufacturing,19473,20706,20177,20856,19084,19047,20328,21789,23381
"Prowers, CO",      Durable goods manufacturing,9452,10861,10154,10513,9589,8998,9189,9634,10820
"Prowers, CO",      Nondurable goods manufacturing,10043,9839,10023,10343,9496,10063,11164,12188,12573
"Prowers, CO",    Wholesale trade,11267,10877,11754,11490,12557,12824,12664,12060,12299
"Prowers, CO",    Retail trade,47021,42560,41856,39539,36964,37276,39142,39946,41056
"Prowers, CO",    Transportation and warehousing,6993,9575,14157,19497,17901,23241,26890,29059,32476
"Prowers, CO",    Information,6575,5712,5584,6043,6052,6049,6511,7679,7717
"Prowers, CO","    Finance, insurance, real estate, rental, and leasing",107657,112537,110759,106031,103580,105626,109462,110040,113809
"Prowers, CO",      Finance and insurance,16853,21477,21885,21038,19914,19052,18773,15651,15931
"Prowers, CO",      Real estate and rental and leasing,90662,91045,88875,84992,83701,86716,90948,95171,98743
"Prowers, CO",    Professional and business services,24930,30853,29701,25542,25069,24724,24107,25880,26803
"Prowers, CO","    Educational services, health care, and social assistance",17294,15742,15869,16976,18683,18807,18114,18720,20362
"Prowers, CO",      Educational services,1037,139,318,265,264,151,143,31,33
"Prowers, CO",      Health care and social assistance,16277,15601,15551,16712,18422,18664,17978,18704,20346
"Prowers, CO","    Arts, entertainment, recreation, accommodation, and food services",11059,11631,12057,12892,12339,12321,12233,12399,12590
"Prowers, CO","      Arts, entertainment, and recreation",557,597,496,1084,1243,1076,884,810,834
"Prowers, CO",      Accommodation and food services,10502,11034,11561,11812,11104,11248,11347,11583,11751
"Prowers, CO",    Other services (except government and government enterprises),12549,12447,12512,11318,10857,10377,10426,10151,10391
"Prowers, CO",Government and government enterprises,83649,79615,75836,72875,71226,73144,72706,72695,72198
"Prowers, CO",Natural resources and mining,206971,143665,167269,181782,156842,177785,212477,144930,159398
"Prowers, CO",Trade,58289,53437,53610,51030,49530,50108,51816,52007,53354
"Prowers, CO",Transportation and utilities,34253,31013,45788,47336,41938,46608,56126,45427,65722
"Prowers, CO",Manufacturing and information,26093,26418,25761,26898,25119,25078,26812,29323,31032
"Prowers, CO",Private goods-producing industries 2/,241286,184095,203965,226809,192829,216004,234163,179213,193894
"Prowers, CO",Private services-providing industries 3/,272380,273119,285880,277194,267881,274667,289108,282153,310980
"Pueblo, CO",All industry total,5274674,5441708,5589514,5495976,5450844,5633254,5793524,5936817,6084945
"Pueblo, CO",  Private industries,4412816,4591577,4757227,4692346,4654812,4817777,4964965,5096277,5239546
"Pueblo, CO","    Agriculture, forestry, fishing and hunting",3832,18794,2346,2970,2838,4233,3828,8611,9672
"Pueblo, CO","    Mining, quarrying, and oil and gas extraction",15959,6717,6113,5474,6719,8157,12883,6514,5205
"Pueblo, CO",    Utilities,361741,446683,551432,545919,494916,509243,541562,534916,547643
"Pueblo, CO",    Construction,254338,263902,254957,241440,239829,259871,259466,256428,256259
"Pueblo, CO",    Manufacturing,505061,498705,540691,527373,515211,520308,495209,526250,547791
"Pueblo, CO",      Durable goods manufacturing,415869,411292,450229,435459,421392,415823,395929,426825,440461
"Pueblo, CO",      Nondurable goods manufacturing,89475,87639,90462,91831,93561,103498,98364,99208,106766
"Pueblo, CO",    Wholesale trade,134974,137307,144275,147159,157799,161725,156442,164110,165784
"Pueblo, CO",    Retail trade,393849,389934,391403,397798,412141,426869,459976,472502,485870
"Pueblo, CO",    Transportation and warehousing,157445,168618,206630,198300,185553,190405,192559,190741,201405
"Pueblo, CO",    Information,94910,84587,90319,110479,122313,119242,127026,134286,137751
"Pueblo, CO","    Finance, insurance, real estate, rental, and leasing",1147181,1188211,1155281,1104369,1061477,1099670,1152293,1181469,1236470
"Pueblo, CO",      Finance and insurance,129317,142698,132001,118150,115935,119812,120480,107283,114608
"Pueblo, CO",      Real estate and rental and leasing,1017701,1045597,1023280,986316,945530,979866,1032229,1076324,1123775
"Pueblo, CO",    Professional and business services,340171,374585,390176,384737,423707,428904,436349,459334,462010
"Pueblo, CO","      Professional, scientific, and technical services",107539,112367,120902,140131,184027,196154,214005,228803,232912
"Pueblo, CO",      Management of companies and enterprises,24201,25781,27750,27227,27938,28540,27188,30496,33254
"Pueblo, CO",      Administrative and support and waste management and remediation services,208458,236432,241523,217407,212042,204752,196109,201416,197713
"Pueblo, CO","    Educational services, health care, and social assistance",684684,694968,708270,715784,723911,765861,804510,831282,841013
"Pueblo, CO",      Educational services,27922,29777,30825,29663,29273,26680,27785,27407,28465
"Pueblo, CO",      Health care and social assistance,656726,665187,677446,686136,694675,739409,776976,804208,812835
"Pueblo, CO","    Arts, entertainment, recreation, accommodation, and food services",184866,187275,186884,187873,188797,199616,198701,205049,214800
"Pueblo, CO","      Arts, entertainment, and recreation",38616,41315,40941,42423,44439,49755,47794,49582,49441
"Pueblo, CO",      Accommodation and food services,146270,145958,145943,145459,144399,149968,150956,155531,165283
"Pueblo, CO",    Other services (except government and government enterprises),139963,134418,128450,122948,123277,126224,126838,129683,132305
"Pueblo, CO",Government and government enterprises,862348,850319,832287,803774,796193,815830,829225,841457,846814
"Pueblo, CO",Natural resources and mining,21076,25272,8459,8483,9521,12467,16412,15634,15503
"Pueblo, CO",Trade,528829,527237,535678,544958,569963,588617,616452,636679,651652
"Pueblo, CO",Transportation and utilities,517768,615273,758062,744232,680338,699535,734224,725753,749064
"Pueblo, CO",Manufacturing and information,600055,583281,631009,638108,637796,639945,621910,660246,685473
"Pueblo, CO",Private goods-producing industries 2/,780656,787591,804107,777120,764509,793563,772314,797630,817611
"Pueblo, CO",Private services-providing industries 3/,3632074,3803910,3953120,3915045,3890026,4023953,4191721,4297735,4421001
"Rio Blanco, CO",All industry total,873330,838389,807629,793957,852995,816272,762354,754490,736488
"Rio Blanco, CO",  Private industries,803739,770954,737081,724789,783770,742164,683480,677348,660405
"Rio Blanco, CO","    Mining, quarrying, and oil and gas extraction",627588,586759,573026,553307,605984,570958,522020,521226,500554
"Rio Blanco, CO",    Construction,31803,34907,25688,33662,35101,27583,15540,11033,12603
"Rio Blanco, CO",    Manufacturing,3142,3671,2582,2937,2904,4531,4203,3600,3345
"Rio Blanco, CO",    Retail trade,11348,10370,10231,10601,10275,10403,10792,11170,10983
"Rio Blanco, CO",    Transportation and warehousing,12758,10612,8740,7620,6710,7630,15615,16441,12719
"Rio Blanco, CO","    Finance, insurance, real estate, rental, and leasing",51346,53345,52430,50963,50558,50265,51462,50751,52354
"Rio Blanco, CO",      Finance and insurance,5480,7128,6373,6247,6701,6149,5653,3089,2722
"Rio Blanco, CO",      Real estate and rental and leasing,45829,46229,46057,44715,43826,44129,45898,48166,50256
"Rio Blanco, CO",      Administrative and support and waste management and remediation services,13748,14307,13843,14486,17304,12347,10466,12150,12850
"Rio Blanco, CO",      Educational services,131,100,105,80,77,56,50,42,42
"Rio Blanco, CO","    Arts, entertainment, recreation, accommodation, and food services",15012,12495,11997,13057,11970,11780,10826,11683,11113
"Rio Blanco, CO","      Arts, entertainment, and recreation",685,724,784,1487,1406,1421,1360,1809,1351
"Rio Blanco, CO",      Accommodation and food services,14327,11771,11212,11574,10569,10365,9473,9896,9762
"Rio Blanco, CO",    Other services (except government and government enterprises),6143,5884,5811,5548,5696,5442,5224,5100,4984
"Rio Blanco, CO",Government and government enterprises,69156,67069,70548,69167,69300,72000,72725,71453,70266
"Rio Grande, CO",All industry total,394589,414147,373685,372792,376356,435710,439984,424683,435646
"Rio Grande, CO",  Private industries,335073,357780,317684,318573,321676,380620,384096,368313,378417
"Rio Grande, CO","    Agriculture, forestry, fishing and hunting",76497,94844,58641,59710,67137,112758,109295,81690,74908
"Rio Grande, CO","    Mining, quarrying, and oil and gas extraction",1895,1928,718,0,0,0,55,456,1540
"Rio Grande, CO",    Construction,19238,19384,15898,18349,16931,14494,14403,17551,18586
"Rio Grande, CO",    Manufacturing,9750,9817,9014,9632,8512,8437,8287,9830,11371
"Rio Grande, CO",    Wholesale trade,30619,32047,32702,35656,39460,52094,50954,50360,50456
"Rio Grande, CO",    Retail trade,18345,17089,16149,16198,16033,16986,18613,19801,20632
"Rio Grande, CO",    Transportation and warehousing,5709,6985,9683,10122,9203,10805,11385,10109,11045
"Rio Grande, CO",    Information,3107,2565,2794,3561,3894,4323,4677,3427,4047
"Rio Grande, CO","    Finance, insurance, real estate, rental, and leasing",96128,101644,100579,96194,93905,96274,101772,100868,105056
"Rio Grande, CO",      Finance and insurance,11729,14708,15018,13608,12417,11161,12576,8592,8576
"Rio Grande, CO",      Real estate and rental and leasing,84304,86926,85561,82601,81558,85329,89327,93083,97407
"Rio Grande, CO","      Professional, scientific, and technical services",6134,6282,6149,6236,5285,5192,5290,5037,5223
"Rio Grande, CO","    Educational services, health care, and social assistance",23564,21609,20786,20392,20099,20588,20760,20880,24338
"Rio Grande, CO","    Arts, entertainment, recreation, accommodation, and food services",10475,9752,9821,10211,9330,9594,9406,10809,11219
"Rio Grande, CO","      Arts, entertainment, and recreation",1644,1646,1452,1536,1388,1171,1183,1151,1191
"Rio Grande, CO",      Accommodation and food services,8831,8105,8369,8675,7943,8416,8218,9642,10011
"Rio Grande, CO",    Other services (except government and government enterprises),11725,11402,10439,9570,9181,9165,8316,7636,8052
"Rio Grande, CO",Government and government enterprises,59398,56380,56001,54225,54686,55384,56167,56462,57370
"Rio Grande, CO",Natural resources and mining,78551,97091,59359,59717,67145,112772,109341,82039,76270
"Rio Grande, CO",Trade,48968,49134,48851,51857,55503,69093,69581,70163,71072
"Rio Grande, CO",Manufacturing and information,12868,12370,11808,13185,12365,12676,12820,13445,15620
"Rio Grande, CO",Private goods-producing industries 2/,107886,126390,84270,87698,92423,133162,129697,111061,109186
"Rio Grande, CO",Private services-providing industries 3/,226669,231444,233414,230851,229204,248366,254615,255101,266134
"Routt, CO",All industry total,1915342,1931576,1859168,1782659,1742980,1606787,1596244,1648606,1676236
"Routt, CO",  Private industries,1796481,1816171,1743270,1671348,1632424,1488022,1476459,1514714,1507068
"Routt, CO","    Mining, quarrying, and oil and gas extraction",298606,275402,250862,238112,206487,133103,121601,154489,124534
"Routt, CO",    Construction,219820,306661,231563,143414,124818,90994,97229,99204,101688
"Routt, CO",      Durable goods manufacturing,7936,7906,7482,7708,7131,7748,7471,7157,7843
"Routt, CO",    Retail trade,91120,87916,81180,85001,90319,94760,102117,107171,112780
"Routt, CO",    Transportation and warehousing,132199,115227,143872,122157,92097,53841,61651,59116,62034
"Routt, CO",    Information,28821,29252,31885,36759,35705,20117,17111,15483,17766
"Routt, CO","    Finance, insurance, real estate, rental, and leasing",332811,324700,341164,343498,365184,343582,342439,344580,371078
"Routt, CO",      Finance and insurance,45346,38909,47305,48495,69652,50861,41421,30475,29890
"Routt, CO",      Real estate and rental and leasing,287575,285683,293860,294985,294142,293096,302558,317467,345431
"Routt, CO","      Professional, scientific, and technical services",79768,82685,87733,92191,91254,92430,95347,86361,86673
"Routt, CO",      Administrative and support and waste management and remediation services,32590,32537,32175,36696,39747,45924,46207,56492,65933
"Routt, CO","    Educational services, health care, and social assistance",100656,101892,104040,105499,107201,115407,120151,113662,92853
"Routt, CO",      Educational services,9590,9357,10026,10126,10821,11379,11570,11092,10999
"Routt, CO",      Health care and social assistance,91071,92531,94015,95374,96365,104023,108591,102571,81712
"Routt, CO","    Arts, entertainment, recreation, accommodation, and food services",157526,164738,162527,168577,176544,185861,188505,193378,194850
"Routt, CO","      Arts, entertainment, and recreation",70988,73402,69797,76638,85020,89879,92241,94295,97341
"Routt, CO",      Accommodation and food services,86535,91332,92731,91968,91645,96119,96435,99244,97810
"Routt, CO",    Other services (except government and government enterprises),46136,45714,46069,45448,47424,49635,48470,45020,35926
"Routt, CO",Government and government enterprises,118848,115393,115898,111308,110502,118005,118941,132575,166450
"Saguache, CO",All industry total,169761,196032,165799,151318,148143,183987,178250,166002,170660
"Saguache, CO",  Private industries,140960,169296,139140,124740,121905,157848,152520,139854,144369
"Saguache, CO","    Agriculture, forestry, fishing and hunting",41101,64964,32916,21087,15465,45878,43057,20350,20357
"Saguache, CO","    Mining, quarrying, and oil and gas extraction",395,535,413,391,434,405,347,406,307
"Saguache, CO",    Construction,5232,6887,5857,4931,5069,5045,4926,4853,6880
"Saguache, CO",    Manufacturing,2848,3839,4052,4242,5196,7777,8466,8883,8760
"Saguache, CO",    Wholesale trade,10645,11008,12238,12064,13979,14978,14672,14191,14508
"Saguache, CO",    Retail trade,7446,7869,8156,7761,7240,6809,7001,7182,7137
"Saguache, CO",    Transportation and warehousing,1405,1716,2198,3215,2814,3441,2411,1737,1613
"Saguache, CO","    Finance, insurance, real estate, rental, and leasing",43965,45220,43864,41970,42499,43483,42327,45134,45956
"Saguache, CO",      Administrative and support and waste management and remediation services,1266,1141,1101,997,943,941,1367,1691,1688
"Saguache, CO","    Educational services, health care, and social assistance",4209,3716,3779,4334,4449,4490,4181,4933,4921
"Saguache, CO","    Arts, entertainment, recreation, accommodation, and food services",2996,3163,3606,4032,3824,3778,3506,4118,4804
"Saguache, CO",    Other services (except government and government enterprises),4262,4117,4088,3854,3790,3894,4071,4105,4354
"Saguache, CO",Government and government enterprises,28589,26753,26659,26560,26217,26307,25867,26136,26321
"Saguache, CO",Natural resources and mining,41498,65493,33329,21470,15872,46388,43509,20782,20695
"Saguache, CO",Trade,18090,18877,20395,19825,21226,21794,21681,21377,21653
"Saguache, CO",Private goods-producing industries 2/,49717,76298,43238,30651,26216,58790,56753,36087,38391
"Saguache, CO",Private services-providing industries 3/,90125,92960,95902,94189,95893,98192,94939,101537,103781
"San Juan, CO",All industry total,43729,46664,46672,51640,47974,49355,41257,44580,44681
"San Juan, CO",  Private industries,39833,42411,42541,47463,43997,45440,37182,40661,40510
"San Juan, CO","    Mining, quarrying, and oil and gas extraction",1584,993,314,0,0,0,0,0,0
"San Juan, CO",    Utilities,0,0,0,0,0,0,0,0,0
"San Juan, CO",      Nondurable goods manufacturing,16,540,387,324,121,193,261,166,180
"San Juan, CO","    Finance, insurance, real estate, rental, and leasing",10504,10874,10225,9741,9465,9700,10080,10745,11101
"San Juan, CO",      Management of companies and enterprises,11347,12242,14160,12806,13468,13436,12325,14856,14703
"San Juan, CO","    Educational services, health care, and social assistance",1098,1338,1406,2044,2056,1504,945,779,827
"San Juan, CO","    Arts, entertainment, recreation, accommodation, and food services",4658,4700,4843,5411,5613,6084,5718,6396,5754
"San Juan, CO",Government and government enterprises,3896,4253,4131,4181,3978,3924,4052,3911,4151
"San Miguel, CO",All industry total,490222,477511,465064,495348,539119,612657,607530,607756,630972
"San Miguel, CO",  Private industries,436599,426004,414552,446523,490568,562459,556827,556637,579516
"San Miguel, CO","    Agriculture, forestry, fishing and hunting",594,1834,252,281,1074,2511,7007,2368,18096
"San Miguel, CO","    Mining, quarrying, and oil and gas extraction",21386,18748,13547,12694,13345,12143,9444,7718,8636
"San Miguel, CO",    Utilities,1552,977,1176,974,920,1195,1099,1138,885
"San Miguel, CO",    Construction,53269,32407,21485,27006,39414,48717,46404,50763,51248
"San Miguel, CO",    Manufacturing,11002,10522,11779,13630,12465,11597,9453,8444,9491
"San Miguel, CO",    Wholesale trade,2135,3384,5267,6755,7288,7656,7019,6568,6550
"San Miguel, CO",    Retail trade,24207,23226,21476,21357,21507,24007,26749,29272,31304
"San Miguel, CO",    Transportation and warehousing,6333,13463,21096,26376,18744,23494,17987,14509,16589
"San Miguel, CO",    Information,8287,7914,6674,7240,5795,4362,4148,4799,4600
"San Miguel, CO","    Finance, insurance, real estate, rental, and leasing",133888,129039,125637,127940,141018,154885,155829,148815,145751
"San Miguel, CO",      Finance and insurance,14435,16163,13243,13012,14386,12677,13417,7780,7843
"San Miguel, CO",      Real estate and rental and leasing,119403,112925,112393,114938,126642,142479,142611,141993,138801
"San Miguel, CO",    Professional and business services,40398,43088,45507,46445,52927,65036,57556,65329,66907
"San Miguel, CO","    Educational services, health care, and social assistance",16528,16214,16827,17196,18131,18556,19726,21284,21498
"San Miguel, CO",      Educational services,5729,5356,5292,5396,5444,5899,5856,5848,5786
"San Miguel, CO",      Health care and social assistance,10808,10860,11536,11800,12695,12647,13891,15501,15791
"San Miguel, CO","    Arts, entertainment, recreation, accommodation, and food services",93650,107139,108596,125502,143721,171377,176050,174415,181581
"San Miguel, CO",    Other services (except government and government enterprises),22011,17513,15232,13072,14066,15772,17093,18328,18499
"San Miguel, CO",Government and government enterprises,53622,51507,50513,48859,48669,50467,50949,51359,51728
"San Miguel, CO",Natural resources and mining,22143,20474,13799,12975,14453,15097,19116,10924,32062
"San Miguel, CO",Trade,26344,26608,26743,28116,28800,31669,33775,35836,37838
"San Miguel, CO",Transportation and utilities,7998,14448,22272,27352,19668,24696,19089,15638,17480
"San Miguel, CO",Manufacturing and information,19312,18458,18453,20874,18289,16053,13621,13150,14066
"San Miguel, CO",Private goods-producing industries 2/,86067,63601,47063,53596,66486,76017,73215,72743,86346
"San Miguel, CO",Private services-providing industries 3/,349429,361996,367489,392906,423927,486278,483347,483610,493158
"Sedgwick, CO",All industry total,148309,147671,143865,138042,150058,131811,141744,124544,122461
"Sedgwick, CO",  Private industries,132053,131450,127348,121952,133999,115153,125247,108225,105455
"Sedgwick, CO","    Mining, quarrying, and oil and gas extraction",110,79,173,119,70,30,47,28,8
"Sedgwick, CO",    Utilities,437,402,414,438,460,593,674,673,605
"Sedgwick, CO",    Retail trade,4970,3993,3919,4001,3914,3763,3410,3213,3352
"Sedgwick, CO","    Finance, insurance, real estate, rental, and leasing",24895,26593,26850,26051,25504,25234,26172,27347,27818
"Sedgwick, CO",    Professional and business services,12326,13275,15561,14310,14833,15024,13836,16838,16826
"Sedgwick, CO",      Management of companies and enterprises,11347,12242,14160,12806,13467,13435,12324,14856,14703
"Sedgwick, CO",      Educational services,130,80,75,62,58,56,59,63,64
"Sedgwick, CO","    Arts, entertainment, recreation, accommodation, and food services",1484,1230,1272,1923,1823,2207,1460,1487,1550
"Sedgwick, CO",Government and government enterprises,16258,16223,16517,16088,16121,16385,16460,15926,16428
"Sedgwick, CO",Private goods-producing industries 2/,76893,74540,68906,62180,75586,50843,70921,42277,38845
"Sedgwick, CO",Private services-providing industries 3/,55452,56934,58442,59786,58745,62012,56769,61316,61270
"Summit, CO",All industry total,1788050,1773473,1737460,1770425,1817176,1954242,1997326,2100690,2144107
"Summit, CO",  Private industries,1634627,1625175,1590302,1626853,1669768,1799193,1840479,1940723,1979751
"Summit, CO","    Mining, quarrying, and oil and gas extraction",33658,29552,22735,30734,36443,41043,35015,32316,23009
"Summit, CO",    Construction,97498,81218,87032,106473,127417,144016,152149,178134,185860
"Summit, CO",      Nondurable goods manufacturing,6672,7057,6297,5301,5444,5857,6641,9731,11547
"Summit, CO",    Retail trade,139793,133601,132345,136267,145014,156228,164145,171718,172297
"Summit, CO",    Transportation and warehousing,18045,18579,18430,20824,21899,23792,25497,28140,29261
"Summit, CO","    Finance, insurance, real estate, rental, and leasing",623275,624959,611821,598160,575550,618646,634080,660481,668268
