county,Month,Year,Med_Sales,Rec_Sales,Med_Blank_Code,Rec_Blank_Code,ID
Cheyenne,12,2015,,,NL,NL,122015Cheyenne
Chaffee,12,2015,,,NR,NR,122015Chaffee
Broomfield,12,2015,,,NL,NL,122015Broomfield
Boulder,12,2015,2807281,4621551,,,122015Boulder
Bent,12,2015,,,NL,NL,122015Bent
Baca,12,2015,,,NL,NL,122015Baca
Archuleta,12,2015,,,NR,NR,122015Archuleta
Arapahoe,12,2015,1606205,6055214,,,122015Arapahoe
Alamosa,12,2015,,,NR,NL,122015Alamosa
Adams,12,2015,441833,2706310,,,122015Adams
Yuma,11,2015,,,NL,NL,112015Yuma
Weld,11,2015,361925,1688077,,,112015Weld
Washington,11,2015,,,NL,NL,112015Washington
Teller,11,2015,,,NR,NL,112015Teller
Summit,11,2015,214387,1022796,,,112015Summit
Sedgwick,11,2015,,,NR,NR,112015Sedgwick
San Miguel,11,2015,39568,121095,,,112015San Miguel
San Juan,11,2015,,,NL,NR,112015San Juan
Saguache,11,2015,,,NL,NR,112015Saguache
Routt,11,2015,182755,437492,,,112015Routt
Rio Grande,11,2015,,,NL,NL,112015Rio Grande
Rio Blanco,11,2015,,,NL,NL,112015Rio Blanco
Pueblo,11,2015,776637,1447179,,,112015Pueblo
Prowers,11,2015,,,NL,NL,112015Prowers
Pitkin,11,2015,78898,348178,,,112015Pitkin
Phillips,11,2015,,,NL,NL,112015Phillips
Park,11,2015,,168909,NR,,112015Park
Ouray,11,2015,,,NR,NR,112015Ouray
Otero,11,2015,,,NL,NL,112015Otero
Morgan,11,2015,,,NR,NR,112015Morgan
Montrose,11,2015,,,NR,NL,112015Montrose
Montezuma,11,2015,93505,528833,,,112015Montezuma
Moffat,11,2015,,,NR,NL,112015Moffat
Mineral,11,2015,,,NL,NL,112015Mineral
Mesa,11,2015,,,NR,NR,112015Mesa
Logan,11,2015,,,NL,NL,112015Logan
Lincoln,11,2015,,,NL,NL,112015Lincoln
Las Animas,11,2015,,850923,NR,,112015Las Animas
Larimer,11,2015,1263937,2561270,,,112015Larimer
Lake,11,2015,,,NL,NR,112015Lake
La Plata,11,2015,332966,1192549,,,112015La Plata
Kit Carson,11,2015,,,NL,NL,112015Kit Carson
Kiowa,11,2015,,,NL,NL,112015Kiowa
Jefferson,11,2015,1654954,2816172,,,112015Jefferson
Jackson,11,2015,,,NL,NL,112015Jackson
Huerfano,11,2015,,,NL,NR,112015Huerfano
Hinsdale,11,2015,,,NL,NL,112015Hinsdale
Gunnison,11,2015,,250041,NR,,112015Gunnison
Grand,11,2015,,149468,NR,,112015Grand
Gilpin,11,2015,,165186,NR,,112015Gilpin
Garfield,11,2015,276743,706287,,,112015Garfield
Fremont,11,2015,146376,,,NL,112015Fremont
Elbert,11,2015,,,NL,NL,112015Elbert
El Paso,11,2015,6629977,,,NR,112015El Paso
Eagle,11,2015,239175,608573,,,112015Eagle
Douglas,11,2015,,,NL,NL,112015Douglas
Dolores,11,2015,,,NL,NL,112015Dolores
Denver,11,2015,13509435,17834233,,,112015Denver
Delta,11,2015,,,NL,NL,112015Delta
Custer,11,2015,,,NL,NL,112015Custer
Crowley,11,2015,,,NL,NL,112015Crowley
Costilla,11,2015,,,NR,NR,112015Costilla
Conejos,11,2015,,,NL,NR,112015Conejos
Clear Creek,11,2015,65544,382303,,,112015Clear Creek
Cheyenne,11,2015,,,NL,NL,112015Cheyenne
Chaffee,11,2015,,257406,NR,,112015Chaffee
Broomfield,11,2015,,,NL,NL,112015Broomfield
Boulder,11,2015,2441291,4312311,,,112015Boulder
Bent,11,2015,,,NL,NL,112015Bent
Baca,11,2015,,,NL,NL,112015Baca
Archuleta,11,2015,,,NR,NR,112015Archuleta
Arapahoe,11,2015,1474373,5485411,,,112015Arapahoe
Alamosa,11,2015,,,NR,NL,112015Alamosa
Adams,11,2015,411536,2426969,,,112015Adams
Yuma,10,2015,,,NL,NL,102015Yuma
Weld,10,2015,418307,1908470,,,102015Weld
Washington,10,2015,,,NL,NL,102015Washington
Teller,10,2015,,,NR,NL,102015Teller
Summit,10,2015,215459,968236,,,102015Summit
Sedgwick,10,2015,,,NR,NR,102015Sedgwick
San Miguel,10,2015,50875,195014,,,102015San Miguel
San Juan,10,2015,,,NL,NR,102015San Juan
Saguache,10,2015,,,NL,NR,102015Saguache
Routt,10,2015,201592,563187,,,102015Routt
Rio Grande,10,2015,,,NL,NL,102015Rio Grande
Rio Blanco,10,2015,,,NL,NL,102015Rio Blanco
Pueblo,10,2015,863610,1710792,,,102015Pueblo
Prowers,10,2015,,,NL,NL,102015Prowers
Pitkin,10,2015,80160,443764,,,102015Pitkin
Phillips,10,2015,,,NL,NL,102015Phillips
Park,10,2015,,201525,NR,,102015Park
Ouray,10,2015,,,NR,NR,102015Ouray
Otero,10,2015,,,NL,NL,102015Otero
Morgan,10,2015,,,NR,NR,102015Morgan
Montrose,10,2015,,,NR,NL,102015Montrose
Montezuma,10,2015,106843,627049,,,102015Montezuma
Moffat,10,2015,,,NR,NL,102015Moffat
Mineral,10,2015,,,NL,NL,102015Mineral
Mesa,10,2015,,,NR,NR,102015Mesa
Logan,10,2015,,,NL,NL,102015Logan
Lincoln,10,2015,,,NL,NL,102015Lincoln
Las Animas,10,2015,,1035512,NR,,102015Las Animas
Larimer,10,2015,1452878,2885257,,,102015Larimer
Lake,10,2015,,,NL,NR,102015Lake
La Plata,10,2015,404921,1541740,,,102015La Plata
Kit Carson,10,2015,,,NL,NL,102015Kit Carson
Kiowa,10,2015,,,NL,NL,102015Kiowa
Jefferson,10,2015,1881358,3091341,,,102015Jefferson
Jackson,10,2015,,,NL,NL,102015Jackson
Huerfano,10,2015,,,NL,NR,102015Huerfano
Hinsdale,10,2015,,,NL,NL,102015Hinsdale
Gunnison,10,2015,,,NR,NR,102015Gunnison
Grand,10,2015,,166746,NR,,102015Grand
Gilpin,10,2015,,185948,NR,,102015Gilpin
Garfield,10,2015,404126,872142,,,102015Garfield
Fremont,10,2015,178145,,,NL,102015Fremont
Elbert,10,2015,,,NL,NL,102015Elbert
El Paso,10,2015,8065363,,,NR,102015El Paso
Eagle,10,2015,294270,590827,,,102015Eagle
Douglas,10,2015,,,NL,NL,102015Douglas
Dolores,10,2015,,,NL,NL,102015Dolores
Denver,10,2015,16398610,19085375,,,102015Denver
Delta,10,2015,,,NL,NL,102015Delta
Custer,10,2015,,,NL,NL,102015Custer
Crowley,10,2015,,,NL,NL,102015Crowley
Costilla,10,2015,,,NR,NR,102015Costilla
Conejos,10,2015,,,NL,NR,102015Conejos
Clear Creek,10,2015,87040,419695,,,102015Clear Creek
Cheyenne,10,2015,,,NL,NL,102015Cheyenne
Chaffee,10,2015,,325900,NR,,102015Chaffee
Broomfield,10,2015,,,NL,NL,102015Broomfield
Boulder,10,2015,2816381,4777912,,,102015Boulder
Bent,10,2015,,,NL,NL,102015Bent
Baca,10,2015,,,NL,NL,102015Baca
Archuleta,10,2015,,,NR,NR,102015Archuleta
Arapahoe,10,2015,1743830,5728782,,,102015Arapahoe
Alamosa,10,2015,,,NR,NL,102015Alamosa
Adams,10,2015,435580,2446592,,,102015Adams
Yuma,9,2015,,,NL,NL,92015Yuma
Weld,9,2015,447995,1804494,,,92015Weld
Washington,9,2015,,,NL,NL,92015Washington
Teller,9,2015,,,NR,NL,92015Teller
Summit,9,2015,235065,1024344,,,92015Summit
Sedgwick,9,2015,,,NR,NR,92015Sedgwick
San Miguel,9,2015,53511,330093,,,92015San Miguel
San Juan,9,2015,,,NL,NR,92015San Juan
Saguache,9,2015,,,NL,NR,92015Saguache
Routt,9,2015,216833,576410,,,92015Routt
Rio Grande,9,2015,,,NL,NL,92015Rio Grande
Rio Blanco,9,2015,,,NL,NL,92015Rio Blanco
Pueblo,9,2015,1004209,1721621,,,92015Pueblo
Prowers,9,2015,,,NL,NL,92015Prowers
Pitkin,9,2015,90803,627987,,,92015Pitkin
Phillips,9,2015,,,NL,NL,92015Phillips
Park,9,2015,,185916,NR,,92015Park
Ouray,9,2015,,342064,NR,,92015Ouray
Otero,9,2015,,,NL,NL,92015Otero
Morgan,9,2015,,,NR,NR,92015Morgan
Montrose,9,2015,,,NR,NL,92015Montrose
Montezuma,9,2015,122425,605971,,,92015Montezuma
Moffat,9,2015,,,NR,NL,92015Moffat
Mineral,9,2015,,,NL,NL,92015Mineral
Mesa,9,2015,,,NR,NR,92015Mesa
Logan,9,2015,,,NL,NL,92015Logan
Lincoln,9,2015,,,NL,NL,92015Lincoln
Las Animas,9,2015,,1018744,NR,,92015Las Animas
Larimer,9,2015,1546038,2735329,,,92015Larimer
Lake,9,2015,,,NL,NR,92015Lake
La Plata,9,2015,489476,1596319,,,92015La Plata
Kit Carson,9,2015,,,NL,NL,92015Kit Carson
Kiowa,9,2015,,,NL,NL,92015Kiowa
Jefferson,9,2015,2096374,2859786,,,92015Jefferson
Jackson,9,2015,,,NL,NL,92015Jackson
Huerfano,9,2015,,,NL,NR,92015Huerfano
Hinsdale,9,2015,,,NL,NL,92015Hinsdale
Gunnison,9,2015,,333527,NR,,92015Gunnison
Grand,9,2015,,182101,NR,,92015Grand
Gilpin,9,2015,31881,206010,,,92015Gilpin
Garfield,9,2015,558081,888159,,,92015Garfield
Fremont,9,2015,262093,,,NL,92015Fremont
Elbert,9,2015,,,NL,NL,92015Elbert
El Paso,9,2015,8632187,,,NR,92015El Paso
Eagle,9,2015,306549,632711,,,92015Eagle
Douglas,9,2015,,,NL,NL,92015Douglas
Dolores,9,2015,,,NL,NL,92015Dolores
Denver,9,2015,18017794,19062651,,,92015Denver
Delta,9,2015,,,NL,NL,92015Delta
Custer,9,2015,,,NL,NL,92015Custer
Crowley,9,2015,,,NL,NL,92015Crowley
Costilla,9,2015,,,NR,NR,92015Costilla
Conejos,9,2015,,,NL,NR,92015Conejos
Clear Creek,9,2015,98054,490483,,,92015Clear Creek
Cheyenne,9,2015,,,NL,NL,92015Cheyenne
Chaffee,9,2015,,391518,NR,,92015Chaffee
Broomfield,9,2015,,,NL,NL,92015Broomfield
Boulder,9,2015,2808636,4564394,,,92015Boulder
Bent,9,2015,,,NL,NL,92015Bent
Baca,9,2015,,,NL,NL,92015Baca
Archuleta,9,2015,,,NR,NR,92015Archuleta
Arapahoe,9,2015,1821831,5321883,,,92015Arapahoe
Alamosa,9,2015,,,NR,NL,92015Alamosa
Adams,9,2015,456102,2066128,,,92015Adams
Yuma,8,2015,,,NL,NL,82015Yuma
Weld,8,2015,429172,1964176,,,82015Weld
Washington,8,2015,,,NL,NL,82015Washington
Teller,8,2015,,,NR,NL,82015Teller
Summit,8,2015,237146,1325273,,,82015Summit
Sedgwick,8,2015,,,NR,NR,82015Sedgwick
San Miguel,8,2015,48630,367696,,,82015San Miguel
San Juan,8,2015,,,NL,NR,82015San Juan
Saguache,8,2015,,,NL,NR,82015Saguache
Routt,8,2015,197957,649959,,,82015Routt
Rio Grande,8,2015,,,NL,NL,82015Rio Grande
Rio Blanco,8,2015,,,NL,NL,82015Rio Blanco
Pueblo,8,2015,879622,1894167,,,82015Pueblo
Prowers,8,2015,,,NL,NL,82015Prowers
Pitkin,8,2015,100615,815391,,,82015Pitkin
Phillips,8,2015,,,NL,NL,82015Phillips
Park,8,2015,,220562,NR,,82015Park
Ouray,8,2015,,,NR,NR,82015Ouray
Otero,8,2015,,,NL,NL,82015Otero
Morgan,8,2015,,,NR,NR,82015Morgan
Montrose,8,2015,,,NR,NL,82015Montrose
Montezuma,8,2015,141894,602753,,,82015Montezuma
Moffat,8,2015,,,NR,NL,82015Moffat
Mineral,8,2015,,,NL,NL,82015Mineral
Mesa,8,2015,,,NR,NR,82015Mesa
Logan,8,2015,,,NL,NL,82015Logan
Lincoln,8,2015,,,NL,NL,82015Lincoln
Las Animas,8,2015,,1043528,NR,,82015Las Animas
Larimer,8,2015,1506663,2921981,,,82015Larimer
Lake,8,2015,,,NL,NR,82015Lake
La Plata,8,2015,468119,1517581,,,82015La Plata
Kit Carson,8,2015,,,NL,NL,82015Kit Carson
Kiowa,8,2015,,,NL,NL,82015Kiowa
Jefferson,8,2015,2119709,3008160,,,82015Jefferson
Jackson,8,2015,,,NL,NL,82015Jackson
Huerfano,8,2015,,,NL,NR,82015Huerfano
Hinsdale,8,2015,,,NL,NL,82015Hinsdale
Gunnison,8,2015,,454015,NR,,82015Gunnison
Grand,8,2015,,234153,NR,,82015Grand
Gilpin,8,2015,33160,209981,,,82015Gilpin
Garfield,8,2015,623488,919088,,,82015Garfield
Fremont,8,2015,247910,,,NL,82015Fremont
Elbert,8,2015,,,NL,NL,82015Elbert
El Paso,8,2015,8703525,,,NR,82015El Paso
Eagle,8,2015,321194,755726,,,82015Eagle
Douglas,8,2015,,,NL,NL,82015Douglas
Dolores,8,2015,,,NL,NL,82015Dolores
Denver,8,2015,18920270,20586503,,,82015Denver
Delta,8,2015,,,NL,NL,82015Delta
Custer,8,2015,,,NL,NL,82015Custer
Crowley,8,2015,,,NL,NL,82015Crowley
Costilla,8,2015,,,NR,NR,82015Costilla
Conejos,8,2015,,,NL,NR,82015Conejos
Clear Creek,8,2015,99241,549270,,,82015Clear Creek
Cheyenne,8,2015,,,NL,NL,82015Cheyenne
Chaffee,8,2015,,529711,NR,,82015Chaffee
Broomfield,8,2015,,,NL,NL,82015Broomfield
Boulder,8,2015,2854869,5076823,,,82015Boulder
Bent,8,2015,,,NL,NL,82015Bent
Baca,8,2015,,,NL,NL,82015Baca
Archuleta,8,2015,,,NR,NR,82015Archuleta
Arapahoe,8,2015,1782767,5068738,,,82015Arapahoe
Alamosa,8,2015,,,NR,NL,82015Alamosa
Adams,8,2015,414843,2007490,,,82015Adams
Yuma,7,2015,,,NL,NL,72015Yuma
Weld,7,2015,364477,1878564,,,72015Weld
Washington,7,2015,,,NL,NL,72015Washington
Teller,7,2015,,,NR,NL,72015Teller
Summit,7,2015,246327,1304307,,,72015Summit
Sedgwick,7,2015,,,NR,NR,72015Sedgwick
San Miguel,7,2015,51293,387509,,,72015San Miguel
San Juan,7,2015,,,NL,NR,72015San Juan
Saguache,7,2015,,,NL,NR,72015Saguache
Routt,7,2015,186072,631836,,,72015Routt
Rio Grande,7,2015,,,NL,NL,72015Rio Grande
Rio Blanco,7,2015,,,NL,NL,72015Rio Blanco
Pueblo,7,2015,699033,1852589,,,72015Pueblo
Prowers,7,2015,,,NL,NL,72015Prowers
Pitkin,7,2015,94939,850341,,,72015Pitkin
Phillips,7,2015,,,NL,NL,72015Phillips
Park,7,2015,,235832,NR,,72015Park
Ouray,7,2015,,,NR,NR,72015Ouray
Otero,7,2015,,,NL,NL,72015Otero
Morgan,7,2015,,,NR,NR,72015Morgan
Montrose,7,2015,,,NR,NL,72015Montrose
Montezuma,7,2015,142880,572832,,,72015Montezuma
Moffat,7,2015,,,NR,NL,72015Moffat
Mineral,7,2015,,,NL,NL,72015Mineral
Mesa,7,2015,,,NR,NR,72015Mesa
Logan,7,2015,,,NL,NL,72015Logan
Lincoln,7,2015,,,NL,NL,72015Lincoln
Las Animas,7,2015,,1009958,NR,,72015Las Animas
Larimer,7,2015,1401524,2714363,,,72015Larimer
Lake,7,2015,,,NL,NR,72015Lake
La Plata,7,2015,486029,1529417,,,72015La Plata
Kit Carson,7,2015,,,NL,NL,72015Kit Carson
Kiowa,7,2015,,,NL,NL,72015Kiowa
Jefferson,7,2015,2038463,2891081,,,72015Jefferson
Jackson,7,2015,,,NL,NL,72015Jackson
Huerfano,7,2015,,,NL,NR,72015Huerfano
Hinsdale,7,2015,,,NL,NL,72015Hinsdale
Gunnison,7,2015,,454862,NR,,72015Gunnison
Grand,7,2015,,230218,NR,,72015Grand
Gilpin,7,2015,,185927,NR,,72015Gilpin
Garfield,7,2015,481231,953213,,,72015Garfield
Fremont,7,2015,242306,,,NL,72015Fremont
Elbert,7,2015,,,NL,NL,72015Elbert
El Paso,7,2015,8504081,,,NR,72015El Paso
Eagle,7,2015,310266,745007,,,72015Eagle
Douglas,7,2015,,,NL,NL,72015Douglas
Dolores,7,2015,,,NL,NL,72015Dolores
Denver,7,2015,19786382,19851838,,,72015Denver
Delta,7,2015,,,NL,NL,72015Delta
Custer,7,2015,,,NL,NL,72015Custer
Crowley,7,2015,,,NL,NL,72015Crowley
Costilla,7,2015,,,NR,NR,72015Costilla
Conejos,7,2015,,,NL,NR,72015Conejos
Clear Creek,7,2015,97914,558033,,,72015Clear Creek
Cheyenne,7,2015,,,NL,NL,72015Cheyenne
Chaffee,7,2015,,,NR,NR,72015Chaffee
Broomfield,7,2015,,,NL,NL,72015Broomfield
Boulder,7,2015,2638188,4926814,,,72015Boulder
Bent,7,2015,,,NL,NL,72015Bent
Baca,7,2015,,,NL,NL,72015Baca
Archuleta,7,2015,,,NR,NR,72015Archuleta
Arapahoe,7,2015,1629440,4482419,,,72015Arapahoe
Alamosa,7,2015,,,NR,NL,72015Alamosa
Adams,7,2015,456679,1822902,,,72015Adams
Yuma,6,2015,,,NL,NL,62015Yuma
Weld,6,2015,287920,1693656,,,62015Weld
Washington,6,2015,,,NL,NL,62015Washington
Teller,6,2015,,,NR,NL,62015Teller
Summit,6,2015,215753,925580,,,62015Summit
Sedgwick,6,2015,,,NR,NR,62015Sedgwick
San Miguel,6,2015,51852,315531,,,62015San Miguel
San Juan,6,2015,,,NL,NR,62015San Juan
Saguache,6,2015,,,NL,NR,62015Saguache
Routt,6,2015,159915,485969,,,62015Routt
Rio Grande,6,2015,,,NL,NL,62015Rio Grande
Rio Blanco,6,2015,,,NL,NL,62015Rio Blanco
Pueblo,6,2015,569375,1517777,,,62015Pueblo
Prowers,6,2015,,,NL,NL,62015Prowers
Pitkin,6,2015,77058,570064,,,62015Pitkin
Phillips,6,2015,,,NL,NL,62015Phillips
Park,6,2015,,191938,NR,,62015Park
Ouray,6,2015,,,NR,NR,62015Ouray
Otero,6,2015,,,NL,NL,62015Otero
Morgan,6,2015,,,NR,NR,62015Morgan
Montrose,6,2015,,,NR,NL,62015Montrose
Montezuma,6,2015,127877,463559,,,62015Montezuma
Moffat,6,2015,,,NR,NL,62015Moffat
Mineral,6,2015,,,NL,NL,62015Mineral
Mesa,6,2015,,,NR,NR,62015Mesa
Logan,6,2015,,,NL,NL,62015Logan
Lincoln,6,2015,,,NL,NL,62015Lincoln
Las Animas,6,2015,,714276,NR,,62015Las Animas
Larimer,6,2015,1219011,2321397,,,62015Larimer
Lake,6,2015,,,NL,NR,62015Lake
La Plata,6,2015,425100,1283234,,,62015La Plata
Kit Carson,6,2015,,,NL,NL,62015Kit Carson
Kiowa,6,2015,,,NL,NL,62015Kiowa
Jefferson,6,2015,1833049,2584940,,,62015Jefferson
Jackson,6,2015,,,NL,NL,62015Jackson
Huerfano,6,2015,,,NL,NR,62015Huerfano
Hinsdale,6,2015,,,NL,NL,62015Hinsdale
Gunnison,6,2015,,273865,NR,,62015Gunnison
Grand,6,2015,,142695,NR,,62015Grand
Gilpin,6,2015,,183787,NR,,62015Gilpin
Garfield,6,2015,430562,798425,,,62015Garfield
Fremont,6,2015,205924,,,NL,62015Fremont
Elbert,6,2015,,,NL,NL,62015Elbert
El Paso,6,2015,7050814,,,NR,62015El Paso
Eagle,6,2015,259462,534649,,,62015Eagle
Douglas,6,2015,,,NL,NL,62015Douglas
Dolores,6,2015,,,NL,NL,62015Dolores
Denver,6,2015,16545160,17280785,,,62015Denver
Delta,6,2015,,,NL,NL,62015Delta
Custer,6,2015,,,NL,NL,62015Custer
Crowley,6,2015,,,NL,NL,62015Crowley
Costilla,6,2015,,,NR,NR,62015Costilla
Conejos,6,2015,,,NL,NL,62015Conejos
Clear Creek,6,2015,90303,441514,,,62015Clear Creek
Cheyenne,6,2015,,,NL,NL,62015Cheyenne
Chaffee,6,2015,,,NR,NR,62015Chaffee
Broomfield,6,2015,,,NL,NL,62015Broomfield
Boulder,6,2015,2363534,4273572,,,62015Boulder
Bent,6,2015,,,NL,NL,62015Bent
Baca,6,2015,,,NL,NL,62015Baca
Archuleta,6,2015,,,NR,NR,62015Archuleta
Arapahoe,6,2015,1525525,3753244,,,62015Arapahoe
Alamosa,6,2015,,,NR,NL,62015Alamosa
Adams,6,2015,441872,,,NR,62015Adams
Yuma,5,2015,,,NL,NL,52015Yuma
Weld,5,2015,342765,1636318,,,52015Weld
Washington,5,2015,,,NL,NL,52015Washington
Teller,5,2015,,,NR,NL,52015Teller
Summit,5,2015,224409,719343,,,52015Summit
Sedgwick,5,2015,,,NR,NR,52015Sedgwick
San Miguel,5,2015,,153689,NR,,52015San Miguel
San Juan,5,2015,,,NL,NR,52015San Juan
Saguache,5,2015,,,NL,NR,52015Saguache
Routt,5,2015,163870,419611,,,52015Routt
Rio Grande,5,2015,,,NL,NL,52015Rio Grande
Rio Blanco,5,2015,,,NL,NL,52015Rio Blanco
Pueblo,5,2015,396182,1482501,,,52015Pueblo
Prowers,5,2015,,,NL,NL,52015Prowers
Pitkin,5,2015,57287,329419,,,52015Pitkin
Phillips,5,2015,,,NL,NL,52015Phillips
Park,5,2015,,154563,NR,,52015Park
Ouray,5,2015,,,NR,NR,52015Ouray
Otero,5,2015,,,NL,NL,52015Otero
Morgan,5,2015,,,NR,NR,52015Morgan
Montrose,5,2015,,,NR,NL,52015Montrose
Montezuma,5,2015,136143,403035,,,52015Montezuma
Moffat,5,2015,,,NR,NL,52015Moffat
Mineral,5,2015,,,NL,NL,52015Mineral
Mesa,5,2015,,,NR,NR,52015Mesa
Logan,5,2015,,,NL,NL,52015Logan
Lincoln,5,2015,,,NL,NL,52015Lincoln
Las Animas,5,2015,,606835,NR,,52015Las Animas
Larimer,5,2015,1292742,2292433,,,52015Larimer
Lake,5,2015,,,NL,NR,52015Lake
La Plata,5,2015,452253,1155547,,,52015La Plata
Kit Carson,5,2015,,,NL,NL,52015Kit Carson
Kiowa,5,2015,,,NL,NL,52015Kiowa
Jefferson,5,2015,1933694,2538231,,,52015Jefferson
Jackson,5,2015,,,NL,NL,52015Jackson
Huerfano,5,2015,,,NL,NL,52015Huerfano
Hinsdale,5,2015,,,NL,NL,52015Hinsdale
Gunnison,5,2015,,176131,NR,,52015Gunnison
Grand,5,2015,,,NR,NR,52015Grand
Gilpin,5,2015,,143079,NR,,52015Gilpin
Garfield,5,2015,407487,720995,,,52015Garfield
Fremont,5,2015,200945,,,NL,52015Fremont
Elbert,5,2015,,,NL,NL,52015Elbert
El Paso,5,2015,6793848,,,NR,52015El Paso
Eagle,5,2015,259399,432292,,,52015Eagle
Douglas,5,2015,,,NL,NL,52015Douglas
Dolores,5,2015,,,NL,NL,52015Dolores
Denver,5,2015,15598475,17590490,,,52015Denver
Delta,5,2015,,,NL,NL,52015Delta
Custer,5,2015,,,NL,NL,52015Custer
Crowley,5,2015,,,NL,NL,52015Crowley
Costilla,5,2015,,,NR,NR,52015Costilla
Conejos,5,2015,,,NL,NL,52015Conejos
Clear Creek,5,2015,96276,348152,,,52015Clear Creek
Cheyenne,5,2015,,,NL,NL,52015Cheyenne
Chaffee,5,2015,,312605,NR,,52015Chaffee
Broomfield,5,2015,,,NL,NL,52015Broomfield
Boulder,5,2015,2451648,4281906,,,52015Boulder
Bent,5,2015,,,NL,NL,52015Bent
Baca,5,2015,,,NL,NL,52015Baca
Archuleta,5,2015,,,NR,NR,52015Archuleta
Arapahoe,5,2015,1588756,3615509,,,52015Arapahoe
Alamosa,5,2015,,,NR,NL,52015Alamosa
Adams,5,2015,495716,1687270,,,52015Adams
Yuma,4,2015,,,NL,NL,42015Yuma
Weld,4,2015,350491,1521411,,,42015Weld
Washington,4,2015,,,NL,NL,42015Washington
Teller,4,2015,,,NR,NL,42015Teller
Summit,4,2015,305570,953219,,,42015Summit
Sedgwick,4,2015,,,NR,NR,42015Sedgwick
San Miguel,4,2015,38531,150531,,,42015San Miguel
San Juan,4,2015,,,NL,NR,42015San Juan
Saguache,4,2015,,,NL,NR,42015Saguache
Routt,4,2015,193801,433152,,,42015Routt
Rio Grande,4,2015,,,NL,NL,42015Rio Grande
Rio Blanco,4,2015,,,NL,NL,42015Rio Blanco
Pueblo,4,2015,389146,1318252,,,42015Pueblo
Prowers,4,2015,,,NL,NL,42015Prowers
Pitkin,4,2015,65486,426689,,,42015Pitkin
Phillips,4,2015,,,NL,NL,42015Phillips
Park,4,2015,,121375,NR,,42015Park
Ouray,4,2015,,,NR,NR,42015Ouray
Otero,4,2015,,,NL,NL,42015Otero
Morgan,4,2015,,,NR,NR,42015Morgan
Montrose,4,2015,,,NR,NL,42015Montrose
Montezuma,4,2015,124006,313150,,,42015Montezuma
Moffat,4,2015,,,NR,NL,42015Moffat
Mineral,4,2015,,,NL,NL,42015Mineral
Mesa,4,2015,,,NR,NR,42015Mesa
Logan,4,2015,,,NL,NL,42015Logan
Lincoln,4,2015,,,NL,NL,42015Lincoln
Las Animas,4,2015,,471514,NR,,42015Las Animas
Larimer,4,2015,1277080,2045132,,,42015Larimer
Lake,4,2015,,,NL,NR,42015Lake
La Plata,4,2015,493486,930516,,,42015La Plata
Kit Carson,4,2015,,,NL,NL,42015Kit Carson
Kiowa,4,2015,,,NL,NL,42015Kiowa
Jefferson,4,2015,1931784,2429996,,,42015Jefferson
Jackson,4,2015,,,NL,NL,42015Jackson
Huerfano,4,2015,,,NL,NL,42015Huerfano
Hinsdale,4,2015,,,NL,NL,42015Hinsdale
Gunnison,4,2015,,160176,NR,,42015Gunnison
Grand,4,2015,,,NR,NR,42015Grand
Gilpin,4,2015,,130946,NR,,42015Gilpin
Garfield,4,2015,381432,644631,,,42015Garfield
Fremont,4,2015,198045,,,NL,42015Fremont
Elbert,4,2015,,,NL,NL,42015Elbert
El Paso,4,2015,6540175,,,NR,42015El Paso
Eagle,4,2015,287781,516095,,,42015Eagle
Douglas,4,2015,,,NL,NL,42015Douglas
Dolores,4,2015,,,NL,NL,42015Dolores
Denver,4,2015,14953494,18946519,,,42015Denver
Delta,4,2015,,,NL,NL,42015Delta
Custer,4,2015,,,NL,NL,42015Custer
Crowley,4,2015,,,NL,NL,42015Crowley
Costilla,4,2015,,,NR,NR,42015Costilla
Conejos,4,2015,,,NL,NL,42015Conejos
Clear Creek,4,2015,76243,365896,,,42015Clear Creek
Cheyenne,4,2015,,,NL,NL,42015Cheyenne
Chaffee,4,2015,,250729,NR,,42015Chaffee
Broomfield,4,2015,,,NL,NL,42015Broomfield
Boulder,4,2015,2559060,3973545,,,42015Boulder
Bent,4,2015,,,NL,NL,42015Bent
Baca,4,2015,,,NL,NL,42015Baca
Archuleta,4,2015,,,NR,NR,42015Archuleta
Arapahoe,4,2015,1559596,3257101,,,42015Arapahoe
Alamosa,4,2015,,,NR,NL,42015Alamosa
Adams,4,2015,474341,1611106,,,42015Adams
Yuma,3,2015,,,NL,NL,32015Yuma
Weld,3,2015,386290,1443488,,,32015Weld
Washington,3,2015,,,NL,NL,32015Washington
Teller,3,2015,,,NR,NL,32015Teller
Summit,3,2015,292686,1727608,,,32015Summit
Sedgwick,3,2015,,,NR,NR,32015Sedgwick
San Miguel,3,2015,50730,375409,,,32015San Miguel
San Juan,3,2015,,,NL,NR,32015San Juan
Saguache,3,2015,,,NL,NR,32015Saguache
Routt,3,2015,199449,616913,,,32015Routt
Rio Grande,3,2015,,,NL,NL,32015Rio Grande
Rio Blanco,3,2015,,,NL,NL,32015Rio Blanco
Pueblo,3,2015,463245,1355119,,,32015Pueblo
Prowers,3,2015,,,NL,NL,32015Prowers
Pitkin,3,2015,85006,896693,,,32015Pitkin
Phillips,3,2015,,,NL,NL,32015Phillips
Park,3,2015,,146105,NR,,32015Park
Ouray,3,2015,,,NR,NR,32015Ouray
Otero,3,2015,,,NL,NL,32015Otero
Morgan,3,2015,,,NR,NR,32015Morgan
